Investigation Type,Latitude,Longitude,Aircraft Category,Make,Amateur Built,Number of Engines,Engine Type,Purpose of Flight,Weather Condition,
 Accident ,39.934166,-74.807222, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,30.445,-89.988889, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.445277,-77.881389, Helicopter , Robinson , No ,1, Reciprocating , Business , VMC , 
 Accident ,25.658333,-80.443056, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Incident ,,,, Airbus , No ,,,, VMC , 
 Accident ,,,, Piper , No ,,, Instructional , VMC , 
 Accident ,30.885555,-94.034722,, Air Tractor , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,36.633056,-95.151389, Helicopter , Bell , No ,1, Turbo Shaft , Business , VMC , 
 Accident ,33.633611,-115.086944,, Robinson , No ,1, Reciprocating , Positioning , VMC , 
 Accident ,36.451111,-116.871945,, Ronald R Russell , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,36.08,-115.152222,," Bombardier, Inc. ", No ,2, Turbo Fan ,, VMC , 
 Accident ,21.147777,-157.258333,, Partenavia , No ,2, Reciprocating , Other Work Use , VMC , 
 Accident ,45.807778,-108.542777, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.691666,-112.076111, Airplane , Piper , No ,2, Reciprocating , Instructional , VMC , 
 Accident ,30.868889,-94.458889, Airplane , Heliotech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.263611,-116.854444, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.668611,-121.400833, Airplane , Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.054722,-119.647777,, Schempp-Hirth , No ,0,, Personal , VMC , 
 Accident ,37.774723,-0.812222,, Piper ,,,, Personal , VMC , 
 Accident ,0.25,29.916667,, Cessna , No ,,,,, 
 Accident ,27.495,-80.368334, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.509722,-122.2175, Airplane , Cirrus , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,31.463333,-87.351667,, Air Tractor Inc. , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,34.257222,-91.305833, Airplane , Grumman-Schweizer , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,28.347222,-80.686944, Airplane , Howard Aircraft Corp. , No ,1, Reciprocating , Personal , VMC , 
 Accident ,43.139722,-89.3375, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,21.32,-157.926389, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,39.667223,-119.876111, Airplane , M.C. Thomas , Yes ,1, Reciprocating , Instructional , VMC , 
 Accident ,48.310556,-114.256111, Airplane , Potts , Yes ,1, Reciprocating , Personal , VMC , 
 Incident ,35.883056,-78.790277,, Beech , No ,2, Turbo Prop , Executive/Corporate , IMC , 
 Accident ,,,, Bell , No ,,,,, 
 Accident ,46.374445,-117.015278, Airplane , Ely , Yes ,1, Reciprocating , Instructional , VMC , 
 Accident ,48.9275,-117.764444, Airplane , Schmidt , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,27.954722,-81.614167, Airplane , Lake , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.4725,-81.071389,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.891389,-97.036111,, Boeing , No ,2, Turbo Fan ,, VMC , 
 Accident ,39.733611,-77.970278,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.865556,-87.352778, Helicopter , Robinson , No ,1, Reciprocating , Business , VMC , 
 Accident ,31.566667,-110.941111, Airplane , GENERAL ATOMICS , No ,1, Turbo Prop , Aerial Observation , VMC , 
 Accident ,,,, Garlick , No ,,, Other Work Use , VMC , 
 Accident ,61.096666,-160.969445,, Cessna , No ,1, Reciprocating ,, VMC , 
 Accident ,40.855,-85.461667,, Woods , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,32.891944,-79.776389,, Lancair , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.270278,-83.824445,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.190277,-71.167223,, Mooney , No ,1, Reciprocating , Personal , IMC , 
 Accident ,45.086389,-124.407778, Airplane , Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.572223,-116.980278, Airplane , Grumman American , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.376389,-79.608333, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,34.085277,-117.146389, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,38.5675,-78.855833, Airplane , Maule , No ,1, Reciprocating , Personal , VMC , 
 Accident ,61.5,-149.5525,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,61.5,-149.5525,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Incident ,39.861667,-104.673056,, Boeing , No ,4, Turbo Fan ,, VMC , 
 Accident ,34.363333,-117.69,, Cessna , No ,2, Reciprocating , Personal , IMC , 
 Accident ,35.503611,-120.466111,," Christen Industries, Inc. ", No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.470278,-88.593055,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.177222,-112.305, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.761944,-84.849166, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.383611,-97.008611, Glider , Schempp-Hirth , No ,0,, Glider Tow , VMC , 
 Accident ,36.269167,-111.811111, Airplane , Aviat , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.204166,-106.577778, Balloon , Aerostar International , No ,0,, Personal , VMC , 
 Accident ,40.612222,-112.350833, Airplane , Zenair , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,45.96,-108.16, Airplane , Pitrolo , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,38.365556,-85.738055, Airplane , Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,30.845555,-85.616111, Helicopter , Eurocopter Deutschland , No ,2, Turbo Shaft , Positioning , VMC , 
 Accident ,61.433056,-151.644722,, American Eurocopter , No ,1, Turbo Shaft , Public Aircraft , VMC , 
 Accident ,39.570278,-104.849444,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.154722,-86.616667,, Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,40.380278,-76.616111,, Bell , No ,1, Reciprocating , Personal , VMC , 
 Accident ,9.750833,-95.670278,, Sikorsky , No ,2, Turbo Shaft ,, VMC , 
 Accident ,34.512778,-84.658333,, Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,37.168056,-97.037222,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.791111,-111.851667, Airplane , CubCrafters , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,30.088611,-83.084444, Airplane , Marland E Davis , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,32.95,-97.183333, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,37.296666,-120.513889, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,46.450556,-95.218056, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,45.807778,-108.542777, Airplane , Cessna , No ,2, Reciprocating ,, VMC , 
 Accident ,,, Airplane , Boeing , No ,,,,, 
 Accident ,40.235,-4.026389,, Cessna , No ,,, Instructional , VMC , 
 Accident ,40.235,-4.026389,, Cessna , No ,,, Instructional , VMC , 
 Accident ,47.233611,-123.133333, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,18.301944,-64.987222,, Piper , No ,2, Reciprocating , Public Aircraft - State , VMC , 
 Accident ,33.200556,-97.197777,, Schweizer , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,41.565,-81.486389, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,48.116667,-116.166667,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.473056,-111.135277,, Cessna , No ,2, Reciprocating , Business , IMC , 
 Accident ,62.18,-150.033333, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,44.734722,-85.181945, Helicopter , Palulis John , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,32.925278,-97.406944, Airplane , Parks , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,35.25,-96.916667, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,29.69,-82.271667,, Beech , No ,2, Reciprocating , Personal , VMC , 
 Accident ,26.586666,-81.863333,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,39.830278,-75.769723,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.272778,-83.829723, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,33.226945,-84.28, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Lake , No ,,, Personal , VMC , 
 Accident ,38.964722,-78.3625,," Bombardier, Inc. ", No ,2, Turbo Fan ,, VMC , 
 Accident ,32.813333,-88.706389,, Air Tractor , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,44.08,-72.008333, Airplane , Aeronca , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,37.616667,-106.083333, Helicopter , Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,61.416389,-149.507222, Airplane , PIPER , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,40.245833,-80.012222, Airplane , Cessna , No ,2, Reciprocating , Personal , VMC , 
 Accident ,33.439722,-101.719167,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.156111,-121.721389,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,29.061667,-82.376389,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,45.800556,-111.189444,, Central Copters , Yes ,1, Turbo Prop , Personal , IMC , 
 Accident ,,,, Dassault Aviation , No ,2, Turbo Fan , Executive/Corporate , VMC , 
 Incident ,-15.593333,-68.476667,, Cessna ,,,,, VMC , 
 Accident ,30.234166,-98.900556,, Robinson , No ,1, Turbo Shaft , Personal , VMC , 
 Accident ,42.308333,-84.111111,, Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.8525,-104.467778,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.043333,-96.843333,, Rumble/Williams/Boomhower , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,37.533333,-110.7,, Piper , No ,2, Reciprocating , Personal , VMC , 
 Accident ,30.211944,-85.682778,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,44.471389,-87.994444, Helicopter , Messerschmitt-Bolkow-Blohm , No ,2, Turbo Shaft , Flight Test , VMC , 
 Accident ,41.951667,-86.367778, Airplane , Lee , Yes ,1, Reciprocating , Personal , VMC , 
 Incident ,38.814167,-106.120556, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.878889,-111.957778, Airplane , Air Tractor , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,34.983333,-77.966667, Airplane , Cessna , No ,1, Reciprocating , Public Aircraft , VMC , 
 Accident ,48.618334,-97.175834, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.761111,-98.793611,, Piper , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,31.884723,-109.893056,, Velocity , Yes ,1, Reciprocating , Flight Test , VMC , 
 Accident ,28.470834,-82.455556, Airplane , Cessna , No ,, Reciprocating , Personal , VMC , 
 Accident ,35.594722,-78.095277, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,6.25,-75.6,, Piper , No ,,,, VMC , 
 Accident ,,,, Bell , No ,,, Public Aircraft - State , VMC , 
 Accident ,42.717223,-71.123334,, Michaud , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,33.352778,-108.867223,, Eldredge , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,40.588333,-105.041666,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,37.603889,-101.373334, Airplane , Air Tractor , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,42.190277,-71.172778, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.978334,-85.195, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,48.543055,-109.762222, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,44.9525,-68.674167,, Cessna , No ,1, Reciprocating , Aerial Observation , VMC , 
 Accident ,35.934444,-79.054444, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.091667,-75.010556,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,46.143889,-93.004722, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.2,-97.2, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,40.711111,-86.374723, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.650556,-9.097777,, Bell , No ,,,,, 
 Accident ,36.247777,-120.2375, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.071667,-82.440277, Airplane , Linwood R. Lawrence , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,40.612222,-112.350833, Helicopter , Robinson , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,48.999444,-95.9825, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.348611,-92.556944, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,29.984166,-98.367778,, Cirrus Design Corp. , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.758056,-76.4625,, Piper , No ,2, Reciprocating , Personal , VMC , 
 Accident ,47.2825,-117.9175,, Bell , No ,1, Turbo Shaft , Public Aircraft - State , VMC , 
 Accident ,39.100833,-93.439722,, Cessna , No ,1, Reciprocating , Aerial Observation , VMC , 
 Accident ,30.521389,-90.418334,, Rocket Flyers , Yes ,1, Turbo Prop , Personal , VMC , 
 Accident ,27.65,-80.417778, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,30.547222,-84.373889, Airplane , Cub Crafters , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.56,-86.442222, Airplane , Flight Design GMBH , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.988889,-82.018611, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.9925,-82.02, Airplane , Woolley John A , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,26.989722,-82.373056, Airplane , Aero Commander , No ,1, Reciprocating , Personal , VMC , 
 Accident ,59.074445,-135.273611,, Aerospatiale , No ,1, Turbo Shaft ,, VMC , 
 Accident ,33.968889,-112.798333, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,38.539444,-76.030278, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,36.316667,-119.6275, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,30.4,-86.471389, Airplane , Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.307222,-85.251389, Airplane , Waco , No ,1, Reciprocating , Personal , VMC , 
 Accident ,30.797222,-82.0275,, Ayres , No ,1, Turbo Prop , Aerial Application , VMC , 
 Incident ,39.861389,-104.673056,, Swearingen , No ,2, Turbo Prop ,, VMC , 
 Accident ,33.134722,-91.035,, Piper/Stevens , No ,1, Reciprocating , Personal , VMC , 
 Accident ,-33.918889,150.987222,, Herde , Yes ,,, Personal , VMC , 
 Accident ,32,-93.305556,, Aviation Specialties Unlimited , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,, Airplane , MCDONNELL DOUGLAS , No ,3, Turbo Fan ,, VMC , 
 Accident ,59.733333,-155.376389,, Taylorcraft , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.142777,-80.337777,, Czech Aircraft Works , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.725,-83.085,, Just Aircraft LLC , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.586111,-77.710556, Airplane , Taylorcraft , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.324445,-88.073889, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.116945,-114.921945, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.909167,-121.351389, Airplane , Cessna , No ,2, Reciprocating , Personal , VMC , 
 Accident ,34.097222,-86.947222,, Brantly Helicopter , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.116667,-121.6,, Bell , No ,1, Turbo Shaft , Aerial Application , VMC , 
 Accident ,40.1,-104.701667,, McLaughlin , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.163889,-87.424445,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.481667,-81.918611,, Marvin T Eiland , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,29.18,-81.058056, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,43.741944,-111.097777, Airplane , Aviat , No ,1, Reciprocating , Personal , VMC , 
 Accident ,37.7725,-97.810556, Airplane , Cessna , No ,1, Reciprocating , Positioning , VMC , 
 Accident ,38.455833,-121.837777, Airplane , Grumman-Schweizer , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,40.986666,-75.995, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,34.816667,-117.383333, Airplane , Piper , No ,2, Reciprocating , Public Aircraft , VMC , 
 Accident ,33.311389,-84.769723, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,40.8525,-79.974723,, Diamond Aircraft Industries , No ,1, Reciprocating , Positioning , VMC , 
 Accident ,37.623889,-118.837777,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.251111,-118.175834,, Rockwell , No ,1, Reciprocating , Personal , VMC , 
 Accident ,29.467223,-81.196944,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,29.18,-81.058056,, Piper , No ,2, Reciprocating , Instructional , VMC , 
 Accident ,34.741944,-80.345, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.7375,-82.89, Airplane , Martin , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,,,, VMC , 
 Accident ,18.463611,-70.321111,, Cessna , No ,,, Personal ,, 
 Accident ,45.247222,-122.77, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,34.044444,-116.899722,, Cessna , No ,1, Turbo Prop , Business , IMC , 
 Accident ,32.815556,-117.139444,, Claypool , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,18.468056,-66.412222,, Cessna , No ,2, Reciprocating ,, IMC , 
 Accident ,61.255278,-148.508333, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.506111,-111.323889, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,,, Instructional , VMC , 
 Accident ,,,, Cessna , No ,,, Positioning , VMC , 
 Accident ,24.560278,-81.765833, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.236944,-90.923611, Airplane ," Waterwings, Inc ", Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,35.672778,-120.626945, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.939444,-112.183889, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,47.430556,-92.498611,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,44.856944,-93.032778,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.618889,-121.18,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.216667,-119.983333,, Cooper , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,47.81,-92.290555, Airplane , American Champion , No ,1, Reciprocating , Personal , VMC , 
